,date,mean_lux,min_lux,max_lux,variance_lux,mean_light,min_light,max_light,variance_light
322,2022-06-30 18:07:09, 243.54, 243.24, 243.99, 0.02, 4357.04, 1778, 5591, 27123.94
323,2022-06-30 18:08:09, 244.63, 243.76, 245.84, 0.28, 4356.7, 1778, 5591, 27077.74
324,2022-06-30 18:09:09, 248.97, 245.84, 251.08, 2.25, 4356.6, 1778, 5591, 27000.12
325,2022-06-30 18:10:10, 251.72, 250.73, 252.29, 0.09, 4356.64, 1778, 5591, 26917.94
326,2022-06-30 18:11:10, 253.18, 252.0, 253.73, 0.17, 4356.76, 1778, 5591, 26840.39
327,2022-06-30 18:12:10, 253.37, 253.04, 253.73, 0.02, 4356.89, 1778, 5591, 26763.96
328,2022-06-30 18:13:11, 253.5, 253.27, 253.79, 0.01, 4357.02, 1778, 5591, 26688.52
329,2022-06-30 18:14:11, 253.47, 253.21, 253.79, 0.02, 4357.15, 1778, 5591, 26613.39
330,2022-06-30 18:15:12, 253.37, 253.09, 253.84, 0.02, 4357.28, 1778, 5591, 26538.22
331,2022-06-30 18:16:12, 253.31, 253.09, 253.56, 0.01, 4357.4, 1778, 5591, 26463.2
332,2022-06-30 18:17:12, 253.07, 251.08, 253.79, 0.44, 4357.51, 1778, 5591, 26388.06
333,2022-06-30 18:18:13, 252.58, 250.68, 253.79, 1.07, 4357.59, 1778, 5591, 26312.3
334,2022-06-30 18:19:13, 253.39, 253.09, 253.67, 0.02, 4357.72, 1778, 5591, 26238.92
335,2022-06-30 18:20:13, 253.25, 252.92, 253.5, 0.01, 4357.83, 1778, 5591, 26165.36
336,2022-06-30 18:21:14, 253.19, 252.81, 253.5, 0.03, 4357.94, 1778, 5591, 26091.95
337,2022-06-30 18:22:14, 253.17, 252.86, 253.44, 0.02, 4358.06, 1778, 5591, 26018.9
338,2022-06-30 18:23:14, 252.6, 252.23, 253.32, 0.05, 4358.14, 1778, 5591, 25944.39
339,2022-06-30 18:24:15, 253.01, 252.63, 253.38, 0.03, 4358.24, 1778, 5591, 25871.59
340,2022-06-30 18:25:15, 253.09, 252.86, 253.44, 0.01, 4358.34, 1778, 5591, 25799.45
341,2022-06-30 18:26:15, 253.03, 252.81, 253.32, 0.01, 4358.44, 1778, 5591, 25727.5
342,2022-06-30 18:27:16, 247.85, 239.5, 253.27, 40.63, 4358.28, 1778, 5591, 25697.12
343,2022-06-30 18:28:16, 239.6, 239.33, 239.85, 0.02, 4357.7, 1778, 5591, 25736.7
344,2022-06-30 18:29:16, 239.69, 239.33, 240.08, 0.02, 4357.13, 1778, 5591, 25773.7
345,2022-06-30 18:30:17, 240.07, 239.67, 240.42, 0.02, 4356.59, 1778, 5591, 25802.46
346,2022-06-30 18:31:17, 239.97, 239.67, 240.25, 0.02, 4356.04, 1778, 5591, 25832.37
347,2022-06-30 18:32:17, 240.15, 239.85, 240.54, 0.02, 4355.5, 1778, 5591, 25858.11
348,2022-06-30 18:33:18, 240.08, 239.9, 240.36, 0.01, 4354.97, 1778, 5591, 25884.35
349,2022-06-30 18:34:18, 239.88, 239.56, 240.31, 0.02, 4354.42, 1778, 5591, 25913.59
350,2022-06-30 18:35:18, 239.62, 239.27, 239.9, 0.02, 4353.87, 1778, 5591, 25947.0
351,2022-06-30 18:36:19, 239.34, 239.04, 239.56, 0.01, 4353.3, 1778, 5591, 25985.16
352,2022-06-30 18:37:19, 239.21, 238.81, 239.5, 0.02, 4352.74, 1778, 5591, 26025.03
353,2022-06-30 18:38:19, 238.53, 238.06, 239.21, 0.08, 4352.14, 1778, 5591, 26077.69
354,2022-06-30 18:39:20, 238.02, 237.66, 238.41, 0.03, 4351.52, 1778, 5591, 26140.03
355,2022-06-30 18:40:20, 238.28, 238.0, 238.64, 0.02, 4350.92, 1778, 5591, 26195.66
356,2022-06-30 18:41:20, 240.05, 237.95, 252.17, 22.07, 4350.4, 1778, 5591, 26234.88
357,2022-06-30 18:42:21, 251.77, 251.48, 252.06, 0.02, 4350.46, 1778, 5591, 26162.79
358,2022-06-30 18:43:21, 251.61, 250.44, 252.17, 0.34, 4350.51, 1778, 5591, 26091.08
359,2022-06-30 18:44:22, 250.24, 249.52, 250.96, 0.13, 4350.49, 1778, 5591, 26018.81
360,2022-06-30 18:45:22, 250.3, 249.47, 250.91, 0.12, 4350.48, 1778, 5591, 25946.91
361,2022-06-30 18:46:22, 250.81, 249.98, 251.83, 0.27, 4350.49, 1778, 5591, 25875.51
362,2022-06-30 18:47:23, 251.62, 251.37, 251.88, 0.01, 4350.54, 1778, 5591, 25805.12
363,2022-06-30 18:48:23, 251.45, 251.19, 251.83, 0.01, 4350.58, 1778, 5591, 25734.84
364,2022-06-30 18:49:23, 251.32, 251.08, 251.65, 0.02, 4350.61, 1778, 5591, 25664.79
365,2022-06-30 18:50:24, 251.19, 250.91, 251.54, 0.02, 4350.64, 1778, 5591, 25594.98
366,2022-06-30 18:51:24, 251.01, 250.73, 251.31, 0.02, 4350.66, 1778, 5591, 25525.39
367,2022-06-30 18:52:24, 250.77, 250.44, 251.14, 0.02, 4350.67, 1778, 5591, 25456.07
368,2022-06-30 18:53:25, 250.51, 250.1, 250.85, 0.02, 4350.67, 1778, 5591, 25387.11
369,2022-06-30 18:54:25, 250.17, 249.87, 250.44, 0.02, 4350.65, 1778, 5591, 25318.66
370,2022-06-30 18:55:25, 249.84, 249.52, 250.1, 0.02, 4350.61, 1778, 5591, 25250.9
371,2022-06-30 18:56:26, 249.8, 249.52, 250.1, 0.01, 4350.57, 1778, 5591, 25183.55
372,2022-06-30 18:57:26, 249.67, 249.41, 250.04, 0.02, 4350.53, 1778, 5591, 25116.72
373,2022-06-30 18:58:26, 249.62, 249.24, 249.87, 0.02, 4350.48, 1778, 5591, 25050.34
374,2022-06-30 18:59:27, 249.49, 249.24, 249.87, 0.01, 4350.43, 1778, 5591, 24984.51
375,2022-06-30 19:00:27, 249.5, 249.24, 249.81, 0.01, 4350.38, 1778, 5591, 24919.01
376,2022-06-30 19:01:27, 249.45, 249.18, 249.81, 0.01, 4350.33, 1778, 5591, 24853.95
377,2022-06-30 19:02:28, 249.41, 249.12, 249.7, 0.01, 4350.28, 1778, 5591, 24789.3
378,2022-06-30 19:03:28, 249.31, 249.0, 249.58, 0.01, 4350.22, 1778, 5591, 24725.17
379,2022-06-30 19:04:28, 249.12, 248.89, 249.47, 0.02, 4350.15, 1778, 5591, 24661.76
380,2022-06-30 19:05:29, 248.87, 248.6, 249.06, 0.02, 4350.08, 1778, 5591, 24599.32
381,2022-06-30 19:06:29, 248.45, 247.68, 248.95, 0.05, 4349.98, 1778, 5591, 24538.47
382,2022-06-30 19:07:30, 248.41, 248.2, 248.72, 0.01, 4349.88, 1778, 5591, 24478.03
383,2022-06-30 19:08:30, 248.27, 247.97, 248.54, 0.02, 4349.78, 1778, 5591, 24418.42
384,2022-06-30 19:09:30, 248.16, 247.85, 248.49, 0.02, 4349.67, 1778, 5591, 24359.47
385,2022-06-30 19:10:31, 247.95, 247.68, 248.26, 0.02, 4349.56, 1778, 5591, 24301.62
386,2022-06-30 19:11:31, 247.46, 246.87, 247.91, 0.07, 4349.42, 1778, 5591, 24246.24
387,2022-06-30 19:12:31, 246.64, 245.78, 247.39, 0.13, 4349.24, 1778, 5591, 24195.52
388,2022-06-30 19:13:32, 245.62, 244.8, 246.36, 0.19, 4349.02, 1778, 5591, 24152.01
389,2022-06-30 19:14:32, 244.05, 243.19, 244.86, 0.21, 4348.74, 1778, 5591, 24122.34
390,2022-06-30 19:15:32, 242.62, 241.86, 243.59, 0.14, 4348.39, 1778, 5591, 24108.38
391,2022-06-30 19:16:33, 241.54, 241.06, 242.04, 0.06, 4347.99, 1778, 5591, 24108.09
392,2022-06-30 19:17:33, 240.98, 240.6, 241.34, 0.03, 4347.57, 1778, 5591, 24115.27
393,2022-06-30 19:18:33, 240.73, 240.36, 241.06, 0.03, 4347.15, 1778, 5591, 24125.76
394,2022-06-30 19:19:34, 240.24, 239.73, 240.65, 0.05, 4346.7, 1778, 5591, 24143.2
395,2022-06-30 19:20:34, 239.61, 239.16, 239.96, 0.04, 4346.23, 1778, 5591, 24170.13
396,2022-06-30 19:21:34, 238.75, 238.35, 239.33, 0.05, 4345.72, 1778, 5591, 24211.13
397,2022-06-30 19:22:35, 238.7, 238.35, 239.21, 0.04, 4345.22, 1778, 5591, 24252.25
398,2022-06-30 19:23:35, 239.34, 239.1, 239.62, 0.02, 4344.74, 1778, 5591, 24281.76
399,2022-06-30 19:24:35, 239.43, 239.21, 239.67, 0.01, 4344.27, 1778, 5591, 24309.15
400,2022-06-30 19:25:36, 239.44, 239.21, 239.96, 0.02, 4343.8, 1778, 5591, 24335.78
401,2022-06-30 19:26:36, 239.41, 239.16, 239.67, 0.01, 4343.34, 1778, 5591, 24362.41
402,2022-06-30 19:27:37, 239.27, 238.92, 239.5, 0.01, 4342.87, 1778, 5591, 24390.69
403,2022-06-30 19:28:37, 239.27, 238.81, 239.5, 0.01, 4342.4, 1778, 5591, 24418.42
404,2022-06-30 19:29:37, 238.69, 238.23, 239.1, 0.05, 4341.91, 1778, 5591, 24455.24
405,2022-06-30 19:30:38, 237.96, 237.54, 238.52, 0.07, 4341.39, 1778, 5591, 24504.01
406,2022-06-30 19:31:38, 237.78, 237.31, 238.35, 0.08, 4340.87, 1778, 5591, 24555.29
407,2022-06-30 19:32:38, 238.07, 237.54, 238.46, 0.05, 4340.36, 1778, 5591, 24600.67
408,2022-06-30 19:33:39, 238.03, 237.77, 238.29, 0.01, 4339.85, 1778, 5591, 24645.96
409,2022-06-30 19:34:39, 237.92, 237.72, 238.18, 0.01, 4339.34, 1778, 5591, 24692.45
410,2022-06-30 19:35:39, 237.87, 237.66, 238.12, 0.01, 4338.83, 1778, 5591, 24739.12
411,2022-06-30 19:36:40, 237.8, 237.6, 238.06, 0.01, 4338.32, 1778, 5591, 24786.21
412,2022-06-30 19:37:40, 237.67, 237.43, 237.89, 0.01, 4337.8, 1778, 5591, 24834.84
413,2022-06-30 19:38:40, 237.52, 237.2, 237.72, 0.01, 4337.29, 1778, 5591, 24885.37
414,2022-06-30 19:39:41, 237.41, 237.2, 237.6, 0.01, 4336.77, 1778, 5591, 24937.19
415,2022-06-30 19:40:41, 237.22, 236.97, 237.48, 0.01, 4336.24, 1778, 5591, 24991.53
416,2022-06-30 19:41:41, 144.87, 32.03, 237.37, 10406.89, 4331.88, 556, 5591, 40387.59
417,2022-06-30 19:42:42, 32.04, 31.97, 32.2, 0.0, 4322.84, 555, 5591, 74314.59
418,2022-06-30 19:43:42, 31.96, 31.85, 32.08, 0.0, 4313.85, 553, 5591, 107940.05
419,2022-06-30 19:44:43, 31.82, 31.68, 31.91, 0.0, 4304.89, 550, 5591, 141290.66
420,2022-06-30 19:45:43, 31.67, 31.56, 31.85, 0.0, 4295.97, 548, 5591, 174368.62
421,2022-06-30 19:46:43, 19.51, 16.7, 31.68, 32.99, 4286.6, 290, 5591, 210999.8
422,2022-06-30 19:47:44, 16.67, 16.53, 16.76, 0.01, 4277.15, 287, 5591, 248183.13
423,2022-06-30 19:48:44, 16.51, 16.42, 16.59, 0.0, 4267.74, 285, 5591, 285067.56
424,2022-06-30 19:49:44, 16.48, 16.42, 16.59, 0.0, 4258.37, 285, 5591, 321609.66
425,2022-06-30 19:50:45, 16.38, 16.24, 16.59, 0.0, 4249.04, 282, 5591, 357840.02
426,2022-06-30 19:51:45, 16.21, 16.07, 16.36, 0.0, 4239.75, 279, 5591, 393781.91
427,2022-06-30 19:52:45, 16.06, 15.96, 16.19, 0.0, 4230.49, 277, 5591, 429432.38
428,2022-06-30 19:53:46, 15.94, 15.84, 16.07, 0.0, 4221.28, 275, 5591, 464784.85
429,2022-06-30 19:54:46, 15.92, 15.84, 16.07, 0.0, 4212.1, 275, 5591, 499811.83
430,2022-06-30 19:55:46, 15.95, 15.84, 16.07, 0.0, 4202.97, 275, 5591, 534498.47
431,2022-06-30 19:56:47, 164.38, 15.9, 248.26, 10892.95, 4199.85, 275, 5591, 545064.87
432,2022-06-30 19:57:47, 245.06, 244.57, 245.55, 0.07, 4199.98, 275, 5591, 543813.01
433,2022-06-30 19:58:48, 244.26, 243.76, 244.74, 0.06, 4200.07, 275, 5591, 542563.82
434,2022-06-30 19:59:48, 243.25, 241.92, 243.88, 0.21, 4200.12, 275, 5591, 541317.9
435,2022-06-30 20:00:48, 242.41, 241.23, 242.84, 0.09, 4200.14, 275, 5591, 540076.57
436,2022-06-30 20:01:49, 242.07, 241.57, 242.38, 0.04, 4200.15, 275, 5591, 538840.74
437,2022-06-30 20:02:49, 241.43, 241.06, 241.86, 0.04, 4200.13, 275, 5591, 537610.71
438,2022-06-30 20:03:49, 240.86, 240.48, 241.34, 0.04, 4200.08, 275, 5591, 536386.89
439,2022-06-30 20:04:50, 240.37, 240.02, 240.65, 0.03, 4200.02, 275, 5591, 535169.49
440,2022-06-30 20:05:50, 239.99, 239.62, 240.31, 0.03, 4199.95, 275, 5591, 533958.52
441,2022-06-30 20:06:50, 239.49, 239.16, 239.79, 0.02, 4199.85, 275, 5591, 532754.5
442,2022-06-30 20:07:51, 61.17, 29.66, 239.39, 5598.92, 4192.77, 275, 5591, 557537.81
443,2022-06-30 20:08:51, 17.91, 14.63, 29.78, 38.29, 4184.03, 254, 5591, 590170.62
444,2022-06-30 20:09:51, 14.59, 14.52, 14.69, 0.0, 4175.19, 252, 5591, 623486.24
445,2022-06-30 20:10:52, 14.53, 14.46, 14.57, 0.0, 4166.4, 251, 5591, 656516.48
446,2022-06-30 20:11:52, 14.47, 14.4, 14.52, 0.0, 4157.64, 250, 5591, 689263.88
447,2022-06-30 20:12:52, 14.43, 14.28, 14.52, 0.0, 4148.92, 248, 5591, 721723.41
448,2022-06-30 20:13:53, 14.25, 14.17, 14.4, 0.0, 4140.23, 246, 5591, 753943.58
449,2022-06-30 20:14:53, 14.2, 14.05, 14.28, 0.0, 4131.57, 244, 5591, 785884.93
450,2022-06-30 20:15:54, 14.16, 14.11, 14.23, 0.0, 4122.96, 244, 5591, 817548.21
451,2022-06-30 20:16:54, 14.11, 14.0, 14.23, 0.0, 4114.38, 243, 5591, 848937.02
452,2022-06-30 20:17:54, 14.09, 14.0, 14.17, 0.0, 4105.84, 243, 5591, 880046.97
453,2022-06-30 20:18:55, 14.05, 14.0, 14.11, 0.0, 4097.33, 243, 5591, 910888.19
454,2022-06-30 20:19:55, 13.99, 13.94, 14.05, 0.0, 4088.86, 242, 5591, 941466.12
455,2022-06-30 20:20:55, 13.95, 13.88, 14.05, 0.0, 4080.42, 241, 5591, 971778.87
456,2022-06-30 20:21:56, 13.91, 13.88, 14.0, 0.0, 4072.02, 241, 5591, 1001830.98
457,2022-06-30 20:22:56, 13.87, 13.82, 13.94, 0.0, 4063.66, 240, 5591, 1031622.5
458,2022-06-30 20:23:56, 13.83, 13.77, 13.94, 0.0, 4055.33, 239, 5591, 1061155.98
459,2022-06-30 20:24:57, 13.78, 13.71, 13.88, 0.0, 4047.03, 238, 5591, 1090437.51
460,2022-06-30 20:25:57, 13.72, 13.65, 13.77, 0.0, 4038.77, 237, 5591, 1119472.58
461,2022-06-30 20:26:58, 13.68, 13.59, 13.77, 0.0, 4030.54, 236, 5591, 1148259.45
462,2022-06-30 20:27:58, 13.61, 13.54, 13.71, 0.0, 4022.35, 235, 5591, 1176804.34
463,2022-06-30 20:28:58, 13.55, 13.48, 13.65, 0.0, 4014.19, 234, 5591, 1205110.67
464,2022-06-30 20:29:59, 13.51, 13.48, 13.59, 0.0, 4006.06, 234, 5591, 1233173.69
465,2022-06-30 20:30:59, 13.48, 13.42, 13.59, 0.0, 3997.96, 233, 5591, 1260994.14
466,2022-06-30 20:31:59, 11.56, 11.4, 13.54, 0.2, 3989.83, 198, 5591, 1289105.54
467,2022-06-30 20:33:00, 11.42, 11.35, 11.52, 0.0, 3981.73, 197, 5591, 1317001.93
468,2022-06-30 20:34:00, 11.4, 11.35, 11.52, 0.0, 3973.66, 197, 5591, 1344656.16
469,2022-06-30 20:35:00, 11.37, 11.29, 11.46, 0.0, 3965.63, 196, 5591, 1372071.12
470,2022-06-30 20:36:01, 11.34, 11.29, 11.46, 0.0, 3957.63, 196, 5591, 1399250.7
471,2022-06-30 20:37:01, 11.32, 11.23, 11.4, 0.0, 3949.66, 195, 5591, 1426192.9
472,2022-06-30 20:38:01, 11.31, 11.23, 11.35, 0.0, 3941.72, 195, 5591, 1452897.37
473,2022-06-30 20:39:02, 11.28, 11.17, 11.35, 0.0, 3933.82, 194, 5591, 1479371.65
474,2022-06-30 20:40:02, 11.22, 11.17, 11.29, 0.0, 3925.95, 194, 5591, 1505626.58
475,2022-06-30 20:41:03, 11.22, 11.12, 11.29, 0.0, 3918.11, 193, 5591, 1531649.35
476,2022-06-30 20:42:03, 11.2, 11.12, 11.29, 0.0, 3910.3, 193, 5591, 1557446.35
477,2022-06-30 20:43:03, 11.18, 11.12, 11.23, 0.0, 3902.53, 193, 5591, 1583019.2
478,2022-06-30 20:44:04, 11.18, 11.12, 11.29, 0.0, 3894.79, 193, 5591, 1608365.93
479,2022-06-30 20:45:04, 11.16, 11.12, 11.23, 0.0, 3887.08, 193, 5591, 1633492.53
480,2022-06-30 20:46:04, 11.15, 11.06, 11.23, 0.0, 3879.4, 192, 5591, 1658398.78
481,2022-06-30 20:47:05, 11.14, 11.12, 11.17, 0.0, 3871.75, 192, 5591, 1683087.04
482,2022-06-30 20:48:05, 11.13, 11.06, 11.23, 0.0, 3864.13, 192, 5591, 1707559.37
483,2022-06-30 20:49:05, 11.11, 11.06, 11.17, 0.0, 3856.55, 192, 5591, 1731820.09
484,2022-06-30 20:50:06, 11.13, 11.06, 11.17, 0.0, 3849.0, 192, 5591, 1755862.88
485,2022-06-30 20:51:06, 11.11, 11.06, 11.17, 0.0, 3841.47, 192, 5591, 1779697.84
486,2022-06-30 20:52:07, 11.11, 11.06, 11.17, 0.0, 3833.98, 192, 5591, 1803323.42
487,2022-06-30 20:53:07, 11.11, 11.06, 11.17, 0.0, 3826.52, 192, 5591, 1826740.84
488,2022-06-30 20:54:07, 11.08, 11.0, 11.17, 0.0, 3819.09, 191, 5591, 1849957.26
489,2022-06-30 20:55:08, 11.1, 11.0, 11.17, 0.0, 3811.69, 191, 5591, 1872965.45
490,2022-06-30 20:56:08, 11.1, 11.06, 11.17, 0.0, 3804.32, 191, 5591, 1895770.06
491,2022-06-30 20:57:08, 11.09, 11.0, 11.17, 0.0, 3796.97, 191, 5591, 1918377.64
492,2022-06-30 20:58:09, 11.1, 11.06, 11.17, 0.0, 3789.66, 191, 5591, 1940783.94
493,2022-06-30 20:59:09, 11.1, 11.06, 11.17, 0.0, 3782.38, 191, 5591, 1962993.29
494,2022-06-30 21:00:09, 11.09, 11.0, 11.17, 0.0, 3775.13, 191, 5591, 1985010.63
495,2022-06-30 21:01:10, 11.1, 11.06, 11.17, 0.0, 3767.91, 191, 5591, 2006831.04
496,2022-06-30 21:02:10, 11.09, 11.06, 11.17, 0.0, 3760.71, 191, 5591, 2028461.6
497,2022-06-30 21:03:11, 11.08, 11.0, 11.12, 0.0, 3753.55, 191, 5591, 2049906.95
498,2022-06-30 21:04:11, 11.09, 11.0, 11.12, 0.0, 3746.41, 191, 5591, 2071160.95
499,2022-06-30 21:05:11, 11.08, 11.06, 11.12, 0.0, 3739.3, 191, 5591, 2092230.57
500,2022-06-30 21:06:12, 11.09, 11.0, 11.17, 0.0, 3732.22, 191, 5591, 2113114.47
501,2022-06-30 21:07:12, 11.08, 11.0, 11.12, 0.0, 3725.17, 191, 5591, 2133817.63
502,2022-06-30 21:08:12, 11.09, 11.06, 11.12, 0.0, 3718.15, 191, 5591, 2154337.51
503,2022-06-30 21:09:13, 11.07, 11.0, 11.12, 0.0, 3711.15, 191, 5591, 2174682.08
504,2022-06-30 21:10:13, 11.06, 11.0, 11.12, 0.0, 3704.18, 191, 5591, 2194850.86
505,2022-06-30 21:11:13, 11.06, 11.0, 11.12, 0.0, 3697.24, 191, 5591, 2214844.3
506,2022-06-30 21:12:14, 11.07, 11.0, 11.12, 0.0, 3690.33, 191, 5591, 2234659.62
507,2022-06-30 21:13:14, 11.07, 11.0, 11.12, 0.0, 3683.44, 191, 5591, 2254300.76
508,2022-06-30 21:14:15, 11.08, 11.0, 11.17, 0.0, 3676.59, 191, 5591, 2273768.63
509,2022-06-30 21:15:15, 11.08, 11.06, 11.17, 0.0, 3669.75, 191, 5591, 2293067.08
510,2022-06-30 21:16:15, 11.08, 11.0, 11.17, 0.0, 3662.95, 191, 5591, 2312196.74
511,2022-06-30 21:17:16, 11.09, 11.0, 11.17, 0.0, 3656.17, 191, 5591, 2331158.7
512,2022-06-30 21:18:16, 11.08, 11.0, 11.12, 0.0, 3649.42, 191, 5591, 2349956.28
513,2022-06-30 21:19:16, 11.09, 11.06, 11.17, 0.0, 3642.69, 191, 5591, 2368588.73
514,2022-06-30 21:20:17, 11.08, 11.0, 11.17, 0.0, 3635.99, 191, 5591, 2387061.78
515,2022-06-30 21:21:17, 11.1, 11.06, 11.12, 0.0, 3629.32, 191, 5591, 2405369.53
516,2022-06-30 21:22:17, 11.08, 11.0, 11.17, 0.0, 3622.67, 191, 5591, 2423520.13
517,2022-06-30 21:23:18, 11.09, 11.0, 11.17, 0.0, 3616.05, 191, 5591, 2441511.89
518,2022-06-30 21:24:18, 11.09, 11.0, 11.17, 0.0, 3609.45, 191, 5591, 2459346.03
519,2022-06-30 21:25:19, 11.1, 11.0, 11.17, 0.0, 3602.88, 191, 5591, 2477024.4
520,2022-06-30 21:26:19, 11.09, 11.0, 11.17, 0.0, 3596.34, 191, 5591, 2494551.23
521,2022-06-30 21:27:19, 11.09, 11.06, 11.17, 0.0, 3589.82, 191, 5591, 2511923.96
522,2022-06-30 21:28:20, 11.09, 11.0, 11.17, 0.0, 3583.32, 191, 5591, 2529146.8
523,2022-06-30 21:29:20, 11.1, 11.06, 11.17, 0.0, 3576.85, 191, 5591, 2546217.84
524,2022-06-30 21:30:20, 11.1, 11.06, 11.23, 0.0, 3570.4, 191, 5591, 2563139.94
525,2022-06-30 21:31:21, 11.1, 11.06, 11.17, 0.0, 3563.98, 191, 5591, 2579915.07
526,2022-06-30 21:32:21, 11.11, 11.06, 11.17, 0.0, 3557.59, 191, 5591, 2596543.27
527,2022-06-30 21:33:22, 11.1, 11.06, 11.17, 0.0, 3551.21, 191, 5591, 2613029.22
528,2022-06-30 21:34:22, 11.1, 11.0, 11.23, 0.0, 3544.86, 191, 5591, 2629371.23
529,2022-06-30 21:35:22, 11.1, 11.06, 11.17, 0.0, 3538.54, 191, 5591, 2645572.26
530,2022-06-30 21:36:23, 11.09, 11.06, 11.17, 0.0, 3532.24, 191, 5591, 2661633.97
531,2022-06-30 21:37:23, 11.1, 11.06, 11.12, 0.0, 3525.96, 191, 5591, 2677555.71
532,2022-06-30 21:38:23, 11.1, 11.06, 11.23, 0.0, 3519.71, 191, 5591, 2693338.09
533,2022-06-30 21:39:24, 11.09, 11.0, 11.17, 0.0, 3513.48, 191, 5591, 2708985.23
534,2022-06-30 21:40:24, 11.09, 11.06, 11.17, 0.0, 3507.27, 191, 5591, 2724497.3
535,2022-06-30 21:41:24, 11.09, 11.06, 11.12, 0.0, 3501.09, 191, 5591, 2739874.64
536,2022-06-30 21:42:25, 11.09, 11.0, 11.17, 0.0, 3494.92, 191, 5591, 2755118.87
537,2022-06-30 21:43:25, 11.09, 11.0, 11.17, 0.0, 3488.79, 191, 5591, 2770230.1
538,2022-06-30 21:44:26, 11.11, 11.06, 11.17, 0.0, 3482.67, 191, 5591, 2785208.1
539,2022-06-30 21:45:26, 11.11, 11.06, 11.17, 0.0, 3476.58, 191, 5591, 2800055.03
540,2022-06-30 21:46:26, 11.1, 11.0, 11.17, 0.0, 3470.51, 191, 5591, 2814775.48
541,2022-06-30 21:47:27, 11.11, 11.0, 11.17, 0.0, 3464.46, 191, 5591, 2829366.31
542,2022-06-30 21:48:27, 11.09, 11.0, 11.17, 0.0, 3458.44, 191, 5591, 2843834.68
543,2022-06-30 21:49:27, 11.11, 11.06, 11.17, 0.0, 3452.43, 191, 5591, 2858173.85
544,2022-06-30 21:50:28, 11.1, 11.0, 11.23, 0.0, 3446.45, 191, 5591, 2872390.71
545,2022-06-30 21:51:28, 11.1, 11.06, 11.17, 0.0, 3440.49, 191, 5591, 2886483.94
546,2022-06-30 21:52:28, 11.11, 11.06, 11.17, 0.0, 3434.56, 191, 5591, 2900453.82
547,2022-06-30 21:53:29, 11.1, 11.06, 11.17, 0.0, 3428.64, 191, 5591, 2914303.58
548,2022-06-30 21:54:29, 11.1, 11.06, 11.17, 0.0, 3422.75, 191, 5591, 2928034.07
549,2022-06-30 21:55:30, 11.09, 11.0, 11.17, 0.0, 3416.87, 191, 5591, 2941647.48
550,2022-06-30 21:56:30, 11.21, 11.06, 11.35, 0.01, 3411.02, 191, 5591, 2955117.36
551,2022-06-30 21:57:30, 12.35, 11.23, 13.54, 1.19, 3405.23, 191, 5591, 2968241.84
552,2022-06-30 21:58:31, 13.54, 13.42, 13.59, 0.0, 3399.5, 191, 5591, 2981015.74
553,2022-06-30 21:59:31, 188.74, 13.48, 254.59, 10893.4, 3399.28, 191, 5591, 2981588.66
554,2022-06-30 22:00:31, 250.28, 249.64, 250.96, 0.1, 3400.98, 191, 5591, 2977825.59
555,2022-06-30 22:01:32, 249.26, 248.72, 249.75, 0.09, 3402.65, 191, 5591, 2974010.9
556,2022-06-30 22:02:32, 248.26, 247.74, 248.77, 0.09, 3404.28, 191, 5591, 2970147.51
557,2022-06-30 22:03:32, 247.23, 246.64, 247.91, 0.1, 3405.87, 191, 5591, 2966235.05
558,2022-06-30 22:04:33, 246.31, 245.72, 246.82, 0.08, 3407.43, 191, 5591, 2962281.39
559,2022-06-30 22:05:33, 61.57, 28.92, 245.89, 5988.75, 3403.25, 191, 5591, 2969963.18
560,2022-06-30 22:06:34, 28.82, 28.74, 28.97, 0.0, 3398.08, 191, 5591, 2979663.28
561,2022-06-30 22:07:34, 15.26, 13.13, 28.86, 28.17, 3392.5, 191, 5591, 2991813.58
562,2022-06-30 22:08:34, 13.17, 13.08, 13.25, 0.0, 3386.88, 191, 5591, 3004247.99
563,2022-06-30 22:09:35, 13.16, 13.08, 13.25, 0.0, 3381.28, 191, 5591, 3016577.72
564,2022-06-30 22:10:35, 13.15, 13.08, 13.25, 0.0, 3375.7, 191, 5591, 3028802.16
565,2022-06-30 22:11:35, 13.14, 13.08, 13.19, 0.0, 3370.14, 191, 5591, 3040924.78
566,2022-06-30 22:12:36, 13.14, 13.08, 13.19, 0.0, 3364.6, 191, 5591, 3052942.0
567,2022-06-30 22:13:36, 13.15, 13.08, 13.19, 0.0, 3359.08, 191, 5591, 3064855.09
568,2022-06-30 22:14:37, 13.15, 13.08, 13.19, 0.0, 3353.57, 191, 5591, 3076665.09
569,2022-06-30 22:15:37, 13.13, 13.08, 13.19, 0.0, 3348.09, 191, 5591, 3088376.16
570,2022-06-30 22:16:37, 13.14, 13.08, 13.19, 0.0, 3342.63, 191, 5591, 3099985.84
571,2022-06-30 22:17:38, 13.13, 13.08, 13.19, 0.0, 3337.18, 191, 5591, 3111497.52
572,2022-06-30 22:18:38, 13.13, 13.08, 13.19, 0.0, 3331.76, 191, 5591, 3122909.85
573,2022-06-30 22:19:38, 13.12, 13.08, 13.19, 0.0, 3326.35, 191, 5591, 3134224.55
574,2022-06-30 22:20:39, 13.12, 13.08, 13.25, 0.0, 3320.96, 191, 5591, 3145441.54
575,2022-06-30 22:21:39, 13.11, 13.08, 13.19, 0.0, 3315.59, 191, 5591, 3156564.3
